"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"113","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:08","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"114","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:09:28","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"115","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 14:08:44","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"116","The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activat  ","2017-12-18 14:06:08","FALSE","29","23","1","Samsung Galaxy","Austin","USA",FALSE
"117","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 14:05:57","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"118","The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activati  ","2017-12-18 14:01:09","FALSE","0","0","1","Samsung Galaxy","Austin","USA",TRUE
"119","Only 7 days till Christmas Be sure to visit our store and check out our great Christmas deals. With activation or  ","2017-12-18 13:47:40","FALSE","0","1","1","Samsung Galaxy","Austin","USA",FALSE
"120","I added a video to a @YouTube playlist  ","2017-12-18 13:45:22","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"121","I added a video to a @YouTube playlist  ","2017-12-18 13:45:08","FALSE","0","0","0","Samsung Galaxy","Austin","USA",TRUE
"122","Purchasing @Sprint devices allows your family the opportunity to stretch your $ further. Get them @BestBuy ad  ","2017-12-18 13:42:09","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"123","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 13:41:46","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"124","Galaxy Note 8 preview: Samsung&amp;apos;s big bet","2017-12-18 13:39:36","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"125","The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activati  ","2017-12-18 13:28:05","FALSE","31","9","1","Samsung Galaxy","Austin","USA",TRUE
