"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"75","@ty_the_np Let's get you off the bench. Follow these steps:

1. Open the NRC app on your iPhone and Apple Watch for  ","2017-12-17 16:19:00","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"76","I'd have gone and bought a Samsung or a phone from any other manufacturer who would waste my very valuable time to  ","2017-12-17 15:52:58","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"77","Apple's iPhone X is a great travel companion  ","2017-12-17 15:33:45","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"78","Deal: Buy an Apple Watch Series 3 and save $200 on the iPhone 8/Plus and iPhone X at Verizon  ","2017-12-17 14:48:05","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"79","I traveled for weeks with an iPhone X as my only computer  here's what I loved, and what Apple needs to improve (A  ","2017-12-17 14:37:29","FALSE","0","0","2","Apple Iphone","Seattle","USA",FALSE
"80","10 Free iPhoneX, iPhone 8 and Apple Watch Series 3 Mockup Templates  ","2017-12-17 14:34:00","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"81","I traveled for weeks with an iPhone X as my only computer  here's what I loved, and what Apple needs to improve (A  ","2017-12-17 14:33:21","FALSE","0","0","2","Apple Iphone","Seattle","USA",TRUE
"82","Get the new brainwave meditation app for iphone ios  ","2017-12-17 14:00:29","FALSE","0","1","0","Apple Iphone","Seattle","USA",TRUE
"83","Dear @Apple @AppleSupport 
Please stop making new iOS that drains the battery life
My iPhone 6s battery is becoming  ","2017-12-17 13:28:03","FALSE","0","1","-1","Apple Iphone","Seattle","USA",FALSE
"84","All the features Im still getting used to on the iPhone X, by @LaurenGoode  ","2017-12-17 11:30:12","FALSE","1","13","0","Apple Iphone","Seattle","USA",FALSE
"85","APPLE PRESENTARA IPHONE X ECONOMICOS (IPHONE XC) | FASTNEWS
 Watch Now  ","2017-12-17 11:09:07","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"86","Tues was an Apple three-monthly monetary account hour allied no one additional. Not but did the fellowship locate t  ","2017-12-17 09:13:42","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"87","Success Ultimate Quotes is the most advanced, elegant and user friendly success quotes app on the Appstore. Down  ","2017-12-17 08:24:21","FALSE","0","1","5","Apple Iphone","Seattle","USA",FALSE
"88","Decided to finally retire my Airport Extreme router from 2009.  It still works fine, but just can't reach the kitch  ","2017-12-17 07:30:39","FALSE","0","0","2","Apple Iphone","Seattle","USA",FALSE
"89","@FirstTechFed my iPhone is saying it cant add my new Blazers debit card to Apple Pay. It says its not supported,  ","2017-12-17 03:37:31","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"90","@Apple I cant even begin to express how appalled I am at you. First my iPhone 6 crashes bc of the iOS update with  ","2017-12-17 03:29:10","FALSE","0","0","-2","Apple Iphone","Seattle","USA",FALSE
"91","Question: is there a Lightning/USB cable that doesnt transfer data and only provides power? I dont want to plug m  ","2017-12-17 03:08:17","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"92","btw so does my iPhone 6s  ","2017-12-17 03:01:04","FALSE","0","7","0","Apple Iphone","Seattle","USA",FALSE
"93","RT @BJGNSpicoli: It is SO illustrative of how few people of color are being by hired by companies like Apple when nobody points out somethi","2017-12-17 02:44:22","TRUE","3","0","1","Apple Iphone","Seattle","USA",FALSE
"94","RT @BJGNSpicoli: It is SO illustrative of how few people of color are being by hired by companies like Apple when nobody points out somethi","2017-12-17 02:13:57","TRUE","3","0","1","Apple Iphone","Seattle","USA",TRUE
"95","RT @BJGNSpicoli: It is SO illustrative of how few people of color are being by hired by companies like Apple when nobody points out somethi","2017-12-17 02:12:28","TRUE","3","0","1","Apple Iphone","Seattle","USA",TRUE
"96","It is SO illustrative of how few people of color are being by hired by companies like Apple when nobody points out  ","2017-12-17 02:01:43","FALSE","3","12","1","Apple Iphone","Seattle","USA",FALSE
"97","Note 8 is the best phone I've ever had. And it's not even close. At this point unless you are deeply invested into  ","2017-12-17 01:33:13","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"98","@Apple Unless you are Chinese and then your Chinese co-worker can unlock it too.  Good job testing this on a divers  ","2017-12-17 01:15:13","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"99","Apple iPhone 6 6s Plus Bling Hybrid Liquid Glitter Rubber Protective Case Cover  ","2017-12-17 00:34:05","FALSE","0","0","2","Apple Iphone","Seattle","USA",FALSE
"100","RT @EveryApplePro: I Choose You Tesla, Reserved a Roadster! My iPhone X Giveaway &amp; Latest Apple News.  ","2017-12-16 23:42:42","TRUE","182","0","0","Apple Iphone","Seattle","USA",FALSE
"101","I KNOW FOLKS W iphone  THEY R NOT HAVING ISSUES W THE IOS JUST UPDATING THEY HAVE A DEACTIVATE BUTTON N THE GENER  ","2017-12-16 23:06:54","FALSE","0","1","-1","Apple Iphone","Seattle","USA",FALSE
"102","iPhone 8: the best gift for everyone on your wish list. IamVZ  ","2017-12-16 22:06:55","FALSE","0","0","1","Apple Iphone","Seattle","USA",TRUE
"103","Before and after  iphonerepair brokeniphone iphone ipadrepair crackediphone apple idope  ","2017-12-16 21:57:37","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"104","@lezlienguyen iPhone 7 -_- Luckily it was still under the return/exchange policy. I've read that the Home button ov  ","2017-12-16 21:18:16","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"105","Is Apple's New $1000 iPhone X Worth The Price? Depends Who You Ask  ","2017-12-16 21:02:09","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"106","India hikes import tax on cellphones, liable to hit Apple's iPhone hardest  ","2017-12-16 20:53:29","FALSE","0","0","-1","Apple Iphone","Seattle","USA",FALSE
"107","@Apple hey Siri, start a list ???  How is this not a thing yet? apple siri ios iphone ipad","2017-12-16 20:40:02","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"108","The iPhone X isnt just good for Apple  its bad for Samsung  ","2017-12-16 20:39:52","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"109","Ending in 2 days! Check out My Apple iPhone 6s Plus - 128GB - Space Gray (Unlocked) A1634 Great Condition! Great Gi  ","2017-12-16 20:14:30","FALSE","0","0","2","Apple Iphone","Seattle","USA",FALSE
"110","All the features Im still getting used to on the iphone X  ","2017-12-16 20:00:09","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
